primeira_compra;ultima_compra;qtd_compras;gmv_total_real;tickets_total;origem_primeira;destino_primeira;freq_media_dias;span_dias;freq_media_dias_aproximada;ticket_medio;seg_recorrencia;seg_velocidade;seg_combinada;status_ativo;cliente_id;momentum;tendencia;volatilidade;momentum_categoria;tendencia_categoria;indice_gini;mes_preferido;concentracao_mes;padrao_sazonal;destinos_recorrentes;total_viagens_recorrentes;media_viagens_por_destino;max_viagens_destino;padrao_recorrencia
27/10/2022;17/03/2024;6;322,5;6;OUTROS MUNICIPIOS;FORTALEZA;101,4;507;101.4;53,75;Recorrente;Medio;Recorrente_Medio;Ativo;3324;31.0;-10.200.000.000.000.000;14.368.660.341.173.000;Acelerando;Melhorando;0.6388888888888891;3;0.3333333333333333;Altamente Sazonal;True;4;2.0;4;Moderadamente Recorrente
19/12/2021;06/08/2023;5;340,32;8;ILHABELA;PORTO ALEGRE;148,75;595;148.75;42,54;Sazonal;Medio;Sazonal_Medio;Ativo;3337;-222.0;30.299.999.999.999.900;15.066.415.466.195.000;Desacelerando;Piorando;0.8833333333333333;12;0.8;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
19/04/2019;27/09/2023;6;870,73;7;BELO HORIZONTE;SALVADOR;324,4;1622;324.4;124,39;Recorrente;Lento;Recorrente_Lento;Ativo;3406;981.0;4.350.000.000.000.000;40.679.655.849.085.000;Acelerando;Piorando;0.75;4;0.3333333333333333;Altamente Sazonal;True;2;1.2;2;Pouco Recorrente
04/10/2023;13/01/2024;3;389,28;6;RIO DE JANEIRO;OUTROS MUNICIPIOS;50,5;101;50.5;64,88;Sazonal;Medio;Sazonal_Medio;Ativo;3457;-95.0;9.499.999.999.999.990;47.5;Desacelerando;Piorando;0.8611111111111112;10;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
18/01/2019;03/02/2019;3;234,03;3;CAMPO GRANDE;JUIZ DE FORA;8;16;8.0;78,01;Sazonal;Rapido;Sazonal_Rapido;Inativo;3508;-16.0;15.999.999.999.999.900;8.0;EstÃ¡vel;Piorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
20/12/2023;27/03/2024;3;503,28;3;OUTROS MUNICIPIOS;LONDRINA;49;98;49.0;167,76;Sazonal;Medio;Sazonal_Medio;Ativo;3550;-98.0;9.799.999.999.999.990;49.0;Desacelerando;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
01/09/2023;02/12/2023;3;868,08;3;OUTROS MUNICIPIOS;FORTALEZA;46;92;46.0;289,36;Sazonal;Medio;Sazonal_Medio;Ativo;3593;-92.0;9.199.999.999.999.990;46.0;Desacelerando;Piorando;0.8611111111111112;9;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
09/12/2014;06/03/2016;3;127,41;3;RIO DE JANEIRO;LONDRINA;226,5;453;226.5;42,47;Sazonal;Lento;Sazonal_Lento;Inativo;3601;329.0;-3.289.999.999.999.990;164.5;Acelerando;Melhorando;0.75;1;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
07/12/2017;30/11/2018;3;1368,76;4;OUTROS MUNICIPIOS;FEIRA DE SANTANA;179;358;179.0;342,19;Sazonal;Medio;Sazonal_Medio;Inativo;3617;-358.0;35.799.999.999.999.900;179.0;Desacelerando;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
27/10/2014;28/06/2015;3;281;5;SANTOS;SANTOS;122;244;122.0;56,2;Sazonal;Medio;Sazonal_Medio;Inativo;3627;124.0;-12.399.999.999.999.900;62.0;Acelerando;Melhorando;0.75;4;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
07/07/2021;15/12/2021;3;517,84;8;CURITIBA;OUTROS MUNICIPIOS;80,5;161;80.5;64,73;Sazonal;Medio;Sazonal_Medio;Inativo;3681;-145.0;14.499.999.999.999.900;72.5;Desacelerando;Piorando;0.8611111111111112;7;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
13/04/2022;06/11/2022;3;345,81;3;FEIRA DE SANTANA;OUTROS MUNICIPIOS;103,5;207;103.5;115,27;Sazonal;Medio;Sazonal_Medio;Ativo;3704;185.0;-18.499.999.999.999.900;92.5;Acelerando;Melhorando;0.75;4;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
22/12/2021;19/12/2022;3;357,36;3;OUTROS MUNICIPIOS;FLORIANOPOLIS;181;362;181.0;119,12;Sazonal;Lento;Sazonal_Lento;Ativo;3723;354.0;-35.399.999.999.999.900;177.0;Acelerando;Melhorando;0.9166666666666667;12;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
23/09/2021;01/11/2021;4;366,28;4;OUTROS MUNICIPIOS;SALVADOR;13;39;13.0;91,57;Sazonal;Rapido;Sazonal_Rapido;Inativo;3733;33.0;15.000.000.000.000.000;1.630.950.643.030.000;Acelerando;EstÃ¡vel;0.7916666666666667;9;0.5;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
28/12/2020;31/12/2022;3;162,88;4;JUIZ DE FORA;ARARAQUARA;366,5;733;366.5;40,72;Sazonal;Lento;Sazonal_Lento;Ativo;3870;649.0;-6.489.999.999.999.990;324.5;Acelerando;Melhorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
04/11/2018;13/06/2022;4;397,28;4;SAO PAULO;SALVADOR;439;1317;439.0;99,32;Sazonal;Lento;Sazonal_Lento;Ativo;3952;-602.0;-4.750.000.000.000.000;3.086.238.271.207.630;Desacelerando;Melhorando;0.7916666666666667;10;0.5;Altamente Sazonal;True;2;2.0;2;Pouco Recorrente
25/01/2020;19/08/2022;3;763,6;10;SALVADOR;BELO HORIZONTE;468,5;937;468.5;76,36;Sazonal;Lento;Sazonal_Lento;Ativo;4003;-231.0;23.099.999.999.999.900;115.5;Desacelerando;Piorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
27/04/2018;21/12/2018;3;145,72;4;UBERLANDIA;PORTO ALEGRE;119;238;119.0;36,43;Sazonal;Medio;Sazonal_Medio;Inativo;4065;-232.0;23.199.999.999.999.900;116.0;Desacelerando;Piorando;0.8611111111111112;4;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
13/06/2022;16/07/2023;5;1003,02;6;FLORIANOPOLIS;MACEIO;99,5;398;99.5;167,17;Sazonal;Medio;Sazonal_Medio;Ativo;4100;-271.0;7.280.000.000.000.000;11.127.106.542.133.900;Desacelerando;Piorando;0.7166666666666668;6;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
24/06/2023;16/07/2023;3;80,31;3;MACEIO;OUTROS MUNICIPIOS;11;22;11.0;26,77;Sazonal;Rapido;Sazonal_Rapido;Ativo;4140;-20.0;19.999.999.999.999.900;10.0;EstÃ¡vel;Piorando;0.8611111111111112;6;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
09/11/2021;10/01/2024;3;1855,75;13;SAO PAULO;CABO FRIO;396;792;396.0;142,75;Sazonal;Lento;Sazonal_Lento;Ativo;4205;-792.0;7.919.999.999.999.990;396.0;Desacelerando;Piorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
29/04/2016;06/11/2017;5;107,65;5;BRASILIA;OUTROS MUNICIPIOS;139;556;139.0;21,53;Sazonal;Medio;Sazonal_Medio;Inativo;4209;-260.0;-3.400.000.000.000.040;13.459.011.850.800.900;Desacelerando;EstÃ¡vel;0.8166666666666667;2;0.6;Altamente Sazonal;True;4;2.5;4;Moderadamente Recorrente
06/12/2022;21/11/2023;3;501,3;6;INDAIATUBA;OUTROS MUNICIPIOS;175;350;175.0;83,55;Sazonal;Medio;Sazonal_Medio;Ativo;4278;-302.0;3.019.999.999.999.990;151.0;Desacelerando;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
27/01/2023;30/11/2023;6;1184,33;7;SAO PAULO;OUTROS MUNICIPIOS;61,4;307;61.4;169,19;Recorrente;Medio;Recorrente_Medio;Ativo;4329;-57.0;-2.550.000.000.000.000;5.063.042.563.518.500;Desacelerando;Melhorando;0.6388888888888891;10;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
03/11/2021;19/11/2023;3;423,72;3;GOIANIA;NATAL;373;746;373.0;141,24;Sazonal;Lento;Sazonal_Lento;Ativo;4334;-732.0;7.319.999.999.999.990;366.0;Desacelerando;Piorando;0.9166666666666667;11;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
18/05/2021;15/07/2022;3;417,6;8;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;211,5;423;211.5;52,2;Sazonal;Lento;Sazonal_Lento;Ativo;4372;-239.0;23.899.999.999.999.900;119.5;Desacelerando;Piorando;0.75;5;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
30/01/2023;29/04/2023;6;369,36;6;BELO HORIZONTE;OUTROS MUNICIPIOS;17,8;89;17.8;61,56;Recorrente;Rapido;Recorrente_Rapido;Ativo;4410;-46.0;73.999.999.999.999.900;18.914.544.668.059.000;Desacelerando;Piorando;0.75;2;0.5;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
30/10/2023;30/11/2023;3;163,47;3;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;15,5;31;15.5;54,49;Sazonal;Rapido;Sazonal_Rapido;Ativo;4416;19.0;-19.000.000.000.000.000;9.5;EstÃ¡vel;Melhorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
02/11/2017;07/02/2021;6;439,74;6;BELO HORIZONTE;OUTROS MUNICIPIOS;238,6;1193;238.6;73,29;Recorrente;Lento;Recorrente_Lento;Inativo;4534;-84.0;-13.900.000.000.000.000;3.475.949.366.719.830;Desacelerando;Melhorando;0.75;11;0.5;Altamente Sazonal;True;5;3.0;5;Altamente Recorrente
10/10/2018;09/04/2023;5;871,5;5;OUTROS MUNICIPIOS;GOIANIA;410,5;1642;410.5;174,3;Sazonal;Lento;Sazonal_Lento;Ativo;4569;-451.0;3.454.000.000.000.000;40.749.386.498.449.200;Desacelerando;Piorando;0.5833333333333335;4;0.2;Moderadamente Sazonal;True;4;2.5;4;Moderadamente Recorrente
11/04/2019;13/04/2022;11;817,88;14;VITORIA DA CONQUISTA;OUTROS MUNICIPIOS;109,8;1098;109.8;58,42;Recorrente;Medio;Recorrente_Medio;Ativo;4654;-746.0;4.425.454.545.454.540;21.877.924.947.307.000;Desacelerando;Piorando;0.49242424242424243;4;0.36363636363636365;Moderadamente Sazonal;True;5;2.75;5;Altamente Recorrente
04/10/2019;17/03/2022;3;234,16;8;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;447,5;895;447.5;29,27;Sazonal;Lento;Sazonal_Lento;Inativo;4793;-839.0;8.389.999.999.999.990;419.5;Desacelerando;Piorando;0.75;3;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
07/05/2022;29/09/2022;3;176,73;3;BELO HORIZONTE;TEIXEIRA DE FREITAS;72,5;145;72.5;58,91;Sazonal;Medio;Sazonal_Medio;Ativo;4806;-109.0;10.899.999.999.999.900;54.5;Desacelerando;Piorando;0.8611111111111112;5;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
17/11/2021;07/03/2023;3;1245,45;5;SAO PAULO;OUTROS MUNICIPIOS;237,5;475;237.5;249,09;Sazonal;Lento;Sazonal_Lento;Ativo;4853;251.0;-25.099.999.999.999.900;125.5;Acelerando;Melhorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
26/01/2023;21/02/2024;5;467,12;8;OUTROS MUNICIPIOS;BELEM;97,75;391;97.75;58,39;Sazonal;Medio;Sazonal_Medio;Ativo;4946;242.0;-15.100.000.000.000.000;9.481.132.580.024.390;Acelerando;Melhorando;0.7166666666666668;2;0.4;Altamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
04/09/2023;24/11/2023;4;849,96;4;OUTROS MUNICIPIOS;BELO HORIZONTE;27;81;27.0;212,49;Sazonal;Rapido;Sazonal_Rapido;Ativo;4974;70.0;20.000.000.000.000.000;33.980.386.499.665.700;Acelerando;EstÃ¡vel;0.8333333333333335;9;0.5;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
07/04/2023;04/03/2024;3;640,05;5;SAO PAULO;OUTROS MUNICIPIOS;166;332;166.0;128,01;Sazonal;Medio;Sazonal_Medio;Ativo;5090;50.0;-50.000.000.000.000.000;25.0;Acelerando;Melhorando;0.75;3;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
03/12/2021;22/02/2023;3;742,16;8;SAO PAULO;OUTROS MUNICIPIOS;223;446;223.0;92,77;Sazonal;Lento;Sazonal_Lento;Ativo;5119;-442.0;4.419.999.999.999.990;221.0;Desacelerando;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
05/01/2017;28/04/2017;3;162,5;5;LONDRINA;OUTROS MUNICIPIOS;56,5;113;56.5;32,5;Sazonal;Medio;Sazonal_Medio;Inativo;5139;-83.0;8.299.999.999.999.990;41.5;Desacelerando;Piorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
30/10/2021;24/07/2022;4;1126;5;CURITIBA;OUTROS MUNICIPIOS;89;267;89.0;225,2;Sazonal;Medio;Sazonal_Medio;Ativo;5153;-126.0;45.000.000.000.000.000;5.299.056.519.796.700;Desacelerando;Piorando;0.6666666666666667;1;0.25;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
21/08/2023;14/11/2023;3;2765,98;7;BELO HORIZONTE;SALVADOR;42,5;85;42.5;395,14;Sazonal;Medio;Sazonal_Medio;Ativo;5190;83.0;-8.299.999.999.999.990;41.5;Acelerando;Melhorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
28/12/2021;18/12/2023;3;1238,8;4;OUTROS MUNICIPIOS;GOIANIA;360;720;360.0;309,7;Sazonal;Lento;Sazonal_Lento;Ativo;5222;-8.0;7.999.999.999.999.940;4.0;EstÃ¡vel;Piorando;0.9166666666666667;12;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
23/06/2023;10/08/2023;3;106,47;3;PRAIA GRANDE;OUTROS MUNICIPIOS;24;48;24.0;35,49;Sazonal;Rapido;Sazonal_Rapido;Ativo;5238;8.0;-8.000.000.000.000.000;4.0;EstÃ¡vel;Melhorando;0.75;6;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
09/06/2022;31/12/2022;3;303,64;4;FORTALEZA;OUTROS MUNICIPIOS;102,5;205;102.5;75,91;Sazonal;Medio;Sazonal_Medio;Ativo;5258;179.0;-179.0;89.5;Acelerando;Melhorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
25/06/2022;11/09/2022;5;811,92;6;SALVADOR;SAO CARLOS;19,5;78;19.5;135,32;Sazonal;Rapido;Sazonal_Rapido;Ativo;5360;48.0;2.999.999.999.999.990;203.654.118.544.163;Acelerando;EstÃ¡vel;0.7833333333333334;6;0.4;Altamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
22/04/2022;09/09/2023;5;1042,9;5;SETE LAGOAS;VITORIA DA CONQUISTA;126,25;505;126.25;208,58;Sazonal;Medio;Sazonal_Medio;Ativo;5371;28.0;-10.370.000.000.000.000;16.066.171.759.320.800;EstÃ¡vel;Melhorando;0.5833333333333335;4;0.2;Moderadamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
21/03/2022;09/09/2022;3;284,92;4;FEIRA DE SANTANA;OUTROS MUNICIPIOS;86;172;86.0;71,23;Sazonal;Medio;Sazonal_Medio;Ativo;5440;172.0;-17.199.999.999.999.900;86.0;Acelerando;Melhorando;0.8611111111111112;9;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
26/12/2019;17/09/2022;5;377,88;6;SAO PAULO;BELO HORIZONTE;249;996;249.0;62,98;Sazonal;Lento;Sazonal_Lento;Ativo;5449;-214.0;-4.960.000.000.000.010;2.045.800.576.791.390;Desacelerando;Melhorando;0.7166666666666668;6;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
21/08/2023;30/12/2023;3;257,4;3;OUTROS MUNICIPIOS;NATAL;65,5;131;65.5;85,8;Sazonal;Medio;Sazonal_Medio;Ativo;5587;125.0;-125.0;62.5;Acelerando;Melhorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
16/12/2021;01/04/2022;3;577,2;3;RIO DE JANEIRO;UBATUBA;53;106;53.0;192,4;Sazonal;Medio;Sazonal_Medio;Inativo;5655;106.0;-10.599.999.999.999.900;53.0;Acelerando;Melhorando;0.8611111111111112;4;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
12/07/2015;14/04/2022;6;1264,56;12;SAO PAULO;OUTROS MUNICIPIOS;493,6;2468;493.6;105,38;Recorrente;Lento;Recorrente_Lento;Ativo;5793;741.0;-12.770.000.000.000.000;4.189.943.197.705.660;Acelerando;Melhorando;0.6388888888888891;7;0.3333333333333333;Altamente Sazonal;True;2;1.2;2;Pouco Recorrente
14/11/2022;04/01/2023;6;2173,23;9;OUTROS MUNICIPIOS;SAO PAULO;10,2;51;10.2;241,47;Recorrente;Rapido;Recorrente_Rapido;Ativo;5834;-10.0;-5.400.000.000.000.000;14.469.277.798.148.700;EstÃ¡vel;Melhorando;0.8333333333333335;12;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
05/04/2022;23/04/2022;6;406,5;6;OUTROS MUNICIPIOS;JOAO PESSOA;3,6;18;3.6;67,75;Recorrente;Rapido;Recorrente_Rapido;Ativo;5855;1.0;1.2;25.768.197.453.450.200;EstÃ¡vel;EstÃ¡vel;0.9166666666666667;4;1.0;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
29/12/2015;22/02/2016;3;272,31;3;FEIRA DE SANTANA;OUTROS MUNICIPIOS;27,5;55;27.5;90,77;Sazonal;Rapido;Sazonal_Rapido;Inativo;5878;17.0;-16.999.999.999.999.900;8.5;EstÃ¡vel;Melhorando;0.8611111111111112;2;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
04/05/2022;10/05/2022;3;187,53;3;GOIANIA;PORTO SEGURO;3;6;3.0;62,51;Sazonal;Rapido;Sazonal_Rapido;Ativo;5879;-6.0;5.999.999.999.999.990;3.0;EstÃ¡vel;Piorando;0.9166666666666667;5;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
09/03/2023;03/03/2024;3;674,95;5;FLORIANOPOLIS;PRAIA GRANDE;180;360;180.0;134,99;Sazonal;Medio;Sazonal_Medio;Ativo;5948;-70.0;6.999.999.999.999.990;35.0;Desacelerando;Piorando;0.8611111111111112;3;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
24/02/2023;03/03/2023;3;379,96;4;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;3,5;7;3.5;94,99;Sazonal;Rapido;Sazonal_Rapido;Ativo;5975;-3.0;2.999.999.999.999.990;1.5;EstÃ¡vel;EstÃ¡vel;0.8611111111111112;2;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
04/12/2018;01/06/2022;5;1465,52;8;SAO PAULO;GOIANIA;318,75;1275;318.75;183,19;Sazonal;Lento;Sazonal_Lento;Ativo;5994;944.0;30.899.999.999.999.900;3.673.808.480.310.310;Acelerando;Piorando;0.7166666666666668;6;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
08/05/2021;14/05/2022;3;894,99;3;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;185,5;371;185.5;298,33;Sazonal;Lento;Sazonal_Lento;Ativo;6007;349.0;-34.900.000.000.000.000;174.5;Acelerando;Melhorando;0.9166666666666667;5;1.0;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
24/02/2018;22/12/2019;3;913,44;4;RIO DE JANEIRO;JOINVILLE;333;666;333.0;228,36;Sazonal;Lento;Sazonal_Lento;Inativo;6108;364.0;-36.400.000.000.000.000;182.0;Acelerando;Melhorando;0.75;2;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
27/03/2022;05/06/2022;3;871,74;3;OUTROS MUNICIPIOS;CUIABA;35;70;35.0;290,58;Sazonal;Rapido;Sazonal_Rapido;Ativo;6116;-34.0;3.399.999.999.999.990;17.0;Desacelerando;Piorando;0.75;3;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
09/09/2023;27/09/2023;3;174,81;3;OUTROS MUNICIPIOS;SAO PAULO;9;18;9.0;58,27;Sazonal;Rapido;Sazonal_Rapido;Ativo;6136;-10.0;9.999.999.999.999.990;5.0;EstÃ¡vel;Piorando;0.9166666666666667;9;1.0;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
22/12/2017;16/01/2018;3;205,32;3;GOIANIA;RIO DE JANEIRO;12,5;25;12.5;68,44;Sazonal;Rapido;Sazonal_Rapido;Inativo;6156;-23.0;22.999.999.999.999.900;11.5;EstÃ¡vel;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
16/10/2020;05/10/2022;6;1179,2;16;ARARAQUARA;JUIZ DE FORA;143,8;719;143.8;73,7;Recorrente;Medio;Recorrente_Medio;Ativo;6196;472.0;59.7;21.099.042.632.309.100;Acelerando;Piorando;0.8055555555555556;12;0.5;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
09/06/2021;24/11/2023;3;295,4;4;RECIFE;SAO PAULO;449;898;449.0;73,85;Sazonal;Lento;Sazonal_Lento;Ativo;6293;898.0;-898.0;449.0;Acelerando;Melhorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
12/01/2022;27/04/2023;11;2999,8;20;GOVERNADOR VALADARES;NATAL;47;470;47.0;149,99;Recorrente;Medio;Recorrente_Medio;Ativo;6327;-275.0;1.946.666.666.666.660;8.698.735.540.295.490;Desacelerando;Piorando;0.7803030303030303;1;0.5454545454545454;Altamente Sazonal;True;6;36.666.666.666.666.600;6;Altamente Recorrente
29/08/2023;18/02/2024;5;869,04;6;JOAO PESSOA;SALVADOR;43,25;173;43.25;144,84;Sazonal;Medio;Sazonal_Medio;Ativo;6343;21.0;-27.700.000.000.000.000;405.670.740.872.447;EstÃ¡vel;Melhorando;0.7166666666666668;2;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
21/12/2022;02/01/2023;3;710,64;3;OUTROS MUNICIPIOS;PRESIDENTE PRUDENTE;6;12;6.0;236,88;Sazonal;Rapido;Sazonal_Rapido;Ativo;6456;-12.0;11.999.999.999.999.900;6.0;EstÃ¡vel;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
24/04/2022;26/03/2024;14;4211,16;19;BELO HORIZONTE;SAO PAULO;54;702;54.0;221,64;Recorrente;Medio;Recorrente_Medio;Ativo;6468;-28.0;-12.604.395.604.395.600;9.057.168.856.342.890;EstÃ¡vel;Melhorando;0.5119047619047621;10;0.2857142857142857;Moderadamente Sazonal;True;8;4.666.666.666.666.660;8;Altamente Recorrente
28/02/2019;31/07/2023;9;593,82;9;SANTOS DUMONT;BELO HORIZONTE;201,75;1614;201.75;65,98;Recorrente;Lento;Recorrente_Lento;Ativo;6499;1320.0;7.814.285.714.285.710;4.268.485.533.535.280;Acelerando;Piorando;0.5092592592592593;3;0.2222222222222222;Moderadamente Sazonal;True;4;1.8;4;Moderadamente Recorrente
17/05/2023;09/12/2023;3;642,27;3;SAO PAULO;BELO HORIZONTE;103;206;103.0;214,09;Sazonal;Medio;Sazonal_Medio;Ativo;6504;-62.0;6.199.999.999.999.990;31.0;Desacelerando;Piorando;0.75;5;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
15/08/2020;08/05/2021;5;500,25;5;VITORIA DA CONQUISTA;ILHEUS;66,5;266;66.5;100,05;Sazonal;Medio;Sazonal_Medio;Inativo;6538;146.0;18.599.999.999.999.900;6.867.859.928.682.290;Acelerando;Piorando;0.7166666666666668;9;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
01/03/2019;22/04/2019;3;456,28;4;BELO HORIZONTE;SALVADOR;26;52;26.0;114,07;Sazonal;Rapido;Sazonal_Rapido;Inativo;6604;-42.0;41.999.999.999.999.900;21.0;Desacelerando;Piorando;0.8611111111111112;3;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
05/02/2021;08/04/2022;6;1240,32;12;FRANCA;RIO DE JANEIRO;85,4;427;85.4;103,36;Recorrente;Medio;Recorrente_Medio;Ativo;6926;184.0;-14.000.000.000.000.000;7.103.126.072.371.230;Acelerando;EstÃ¡vel;0.7222222222222223;4;0.3333333333333333;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
09/01/2024;19/03/2024;3;345,57;3;BELO HORIZONTE;SALVADOR;35;70;35.0;115,19;Sazonal;Rapido;Sazonal_Rapido;Ativo;7095;70.0;-6.999.999.999.999.990;35.0;Acelerando;Melhorando;0.8611111111111112;3;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
24/01/2023;23/04/2023;3;268,8;4;SAO PAULO;NOVA FRIBURGO;44,5;89;44.5;67,2;Sazonal;Medio;Sazonal_Medio;Ativo;7114;-71.0;7.099.999.999.999.990;35.5;Desacelerando;Piorando;0.75;1;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
20/11/2019;08/12/2023;4;1066,4;8;BELO HORIZONTE;SAO PAULO;493;1479;493.0;133,3;Sazonal;Lento;Sazonal_Lento;Ativo;7120;-668.0;19.850.000.000.000.000;27.432.219.499.462.000;Desacelerando;Piorando;0.6666666666666667;2;0.25;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
06/09/2016;13/10/2016;3;718,2;3;SALVADOR;SAO PAULO;18,5;37;18.5;239,4;Sazonal;Rapido;Sazonal_Rapido;Inativo;7196;-21.0;20.999.999.999.999.900;10.5;EstÃ¡vel;Piorando;0.8611111111111112;9;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
03/07/2016;28/04/2017;3;242,8;4;CAMPINAS;RECIFE;149,5;299;149.5;60,7;Sazonal;Medio;Sazonal_Medio;Inativo;7206;299.0;-299.0;149.5;Acelerando;Melhorando;0.8611111111111112;4;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
18/08/2021;18/06/2023;4;183,4;5;OUTROS MUNICIPIOS;BRASILIA;223;669;223.0;36,68;Sazonal;Lento;Sazonal_Lento;Ativo;7242;-26.0;17.300.000.000.000.000;15.733.615.816.673.100;EstÃ¡vel;Piorando;0.7916666666666667;8;0.5;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
